institutionCode,collectionCode,catalogNumber,occurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,occurrenceStatus,basisOfRecord
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,118,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 118,89-07-01,-124.022234389056,44.62828401497142,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,119,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 119,89-07-01,-124.0165510276589,44.62046656150915,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,120,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 120,89-07-01,-124.02287850765615,44.62332687335107,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,121,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 121,89-07-01,-124.01391714600052,44.579204335114866,Cirratulidae,919,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,122,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 122,89-07-01,-124.022234389056,44.62828401497142,Cirratulidae,919,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,123,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 123,89-07-01,-124.0165510276589,44.62046656150915,Cirratulidae,919,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,124,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 124,89-07-01,-124.02287850765615,44.62332687335107,Cirratulidae,919,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,125,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 125,89-07-01,-124.01391714600052,44.579204335114866,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,126,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 126,89-07-01,-124.022234389056,44.62828401497142,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,127,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 127,89-07-01,-124.0165510276589,44.62046656150915,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,128,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 128,89-07-01,-124.02287850765615,44.62332687335107,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,129,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 129,89-07-01,-124.01391714600052,44.579204335114866,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,130,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 130,89-07-01,-124.022234389056,44.62828401497142,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,131,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 131,89-07-01,-124.0165510276589,44.62046656150915,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,132,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 132,89-07-01,-124.02287850765615,44.62332687335107,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,133,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 133,89-07-01,-124.01391714600052,44.579204335114866,Diastylis santamariensis,181981,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,134,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 134,89-07-01,-124.022234389056,44.62828401497142,Diastylis santamariensis,181981,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,135,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 135,89-07-01,-124.0165510276589,44.62046656150915,Diastylis santamariensis,181981,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,136,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 136,89-07-01,-124.02287850765615,44.62332687335107,Diastylis santamariensis,181981,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,137,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 137,89-07-01,-124.01391714600052,44.579204335114866,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,138,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 138,89-07-01,-124.022234389056,44.62828401497142,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,139,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 139,89-07-01,-124.0165510276589,44.62046656150915,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,140,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 140,89-07-01,-124.02287850765615,44.62332687335107,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,141,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 141,89-07-01,-124.01391714600052,44.579204335114866,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,142,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 142,89-07-01,-124.022234389056,44.62828401497142,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,143,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 143,89-07-01,-124.0165510276589,44.62046656150915,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,144,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 144,89-07-01,-124.02287850765615,44.62332687335107,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,145,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 145,89-07-01,-124.01391714600052,44.579204335114866,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,146,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 146,89-07-01,-124.022234389056,44.62828401497142,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,147,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 147,89-07-01,-124.0165510276589,44.62046656150915,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,148,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 148,89-07-01,-124.02287850765615,44.62332687335107,Macoma nasuta,582761,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,149,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 149,89-07-01,-124.01391714600052,44.579204335114866,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,150,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 150,89-07-01,-124.022234389056,44.62828401497142,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,151,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 151,89-07-01,-124.0165510276589,44.62046656150915,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,152,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 152,89-07-01,-124.02287850765615,44.62332687335107,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,153,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 153,89-07-01,-124.01391714600052,44.579204335114866,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,154,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 154,89-07-01,-124.022234389056,44.62828401497142,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,155,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 155,89-07-01,-124.0165510276589,44.62046656150915,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,156,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 156,89-07-01,-124.02287850765615,44.62332687335107,Mediomastus californiensis,157483,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,157,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 157,89-07-01,-124.01391714600052,44.579204335114866,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,158,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 158,89-07-01,-124.022234389056,44.62828401497142,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,159,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 159,89-07-01,-124.0165510276589,44.62046656150915,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,160,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 160,89-07-01,-124.02287850765615,44.62332687335107,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,161,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 161,89-07-01,-124.01391714600052,44.579204335114866,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,162,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 162,89-07-01,-124.022234389056,44.62828401497142,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,163,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 163,89-07-01,-124.0165510276589,44.62046656150915,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,164,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 164,89-07-01,-124.02287850765615,44.62332687335107,Monocorophium acherusicum,225814,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,165,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 165,89-07-01,-124.01391714600052,44.579204335114866,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,166,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 166,89-07-01,-124.022234389056,44.62828401497142,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,167,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 167,89-07-01,-124.0165510276589,44.62046656150915,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,168,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 168,89-07-01,-124.02287850765615,44.62332687335107,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,169,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 169,89-07-01,-124.01391714600052,44.579204335114866,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,170,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 170,89-07-01,-124.022234389056,44.62828401497142,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,171,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 171,89-07-01,-124.0165510276589,44.62046656150915,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,172,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 172,89-07-01,-124.02287850765615,44.62332687335107,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,173,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 173,89-07-01,-124.01391714600052,44.579204335114866,Phyllodoce longipes,130673,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,174,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 174,89-07-01,-124.022234389056,44.62828401497142,Phyllodoce longipes,130673,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,175,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 175,89-07-01,-124.0165510276589,44.62046656150915,Phyllodoce longipes,130673,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,176,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 176,89-07-01,-124.02287850765615,44.62332687335107,Phyllodoce longipes,130673,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,177,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 177,89-07-01,-124.01391714600052,44.579204335114866,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,178,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 178,89-07-01,-124.022234389056,44.62828401497142,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,179,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 179,89-07-01,-124.0165510276589,44.62046656150915,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,180,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 180,89-07-01,-124.02287850765615,44.62332687335107,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,181,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 181,89-07-01,-124.01391714600052,44.579204335114866,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,182,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 182,89-07-01,-124.022234389056,44.62828401497142,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,183,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 183,89-07-01,-124.0165510276589,44.62046656150915,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,184,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 184,89-07-01,-124.02287850765615,44.62332687335107,Sphaerosyllis californiensis,332003,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,185,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 185,89-07-01,-124.01391714600052,44.579204335114866,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,186,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 186,89-07-01,-124.022234389056,44.62828401497142,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,187,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 187,89-07-01,-124.0165510276589,44.62046656150915,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,188,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 188,89-07-01,-124.02287850765615,44.62332687335107,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,189,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 189,89-07-01,-124.01391714600052,44.579204335114866,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,190,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 190,89-07-01,-124.022234389056,44.62828401497142,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,191,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 191,89-07-01,-124.0165510276589,44.62046656150915,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,192,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 192,89-07-01,-124.02287850765615,44.62332687335107,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,193,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 193,89-07-01,-124.01966906931332,44.58975814065373,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,194,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 194,89-07-01,-124.03749118835336,44.62065634707497,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,195,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 195,89-07-01,-124.0450056196136,44.617950097011125,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,196,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 196,89-07-01,-124.01345866959647,44.61805436647822,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,197,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 197,89-07-01,-124.0143355186714,44.60398464320307,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,198,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 198,89-07-01,-124.01966906931332,44.58975814065373,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,199,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 199,89-07-01,-124.03749118835336,44.62065634707497,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,200,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 200,89-07-01,-124.0450056196136,44.617950097011125,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,201,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 201,89-07-01,-124.01345866959647,44.61805436647822,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,202,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 202,89-07-01,-124.0143355186714,44.60398464320307,Amaeana occidentalis,332917,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,203,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 203,89-07-01,-124.01966906931332,44.58975814065373,Clinocardium nuttalli,381980,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,204,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 204,89-07-01,-124.03749118835336,44.62065634707497,Clinocardium nuttalli,381980,present,HumanObservation
